ODS_CODE,NAME,POSTCODE,POSTCODE_LATITUDE,POSTCODE_LONGITUDE,POSTCODE_DISTRICT,POSTCODE_COUNTY,GPAD_SYSTEMS,SYSTEM
G82140,UNIVERSITY MEDICAL CENTRE,CT2 7PB,51.296203,1.062158,E07000106,E10000016,EMIS,EMIS
G82141,YALDING,ME18 6ES,51.221187,0.429832,E07000110,E10000016,EMIS,EMIS
G82142,WYE SURGERY,TN25 5AY,51.179144,0.938034,E07000105,E10000016,EMIS,EMIS
G82143,LOWFIELD MEDICAL CENTRE,DA1 1HP,51.441837,0.215568,E07000107,E10000016,EMIS,EMIS
G82147,OAK HALL,TN28 8BW,50.985486,0.939598,E07000112,E10000016,EMIS,EMIS
G82150,NEWINGTON ROAD SURGERY,CT12 6EW,51.343316,1.399211,E07000114,E10000016,EMIS,EMIS
G82152,RUSTHALL MEDICAL PRACTICE,TN4 8UW,51.136024,0.224781,E07000116,E10000016,EMIS,EMIS
G82154,THAMES AVE SURGERY,ME8 9BW,51.36344,0.603086,E06000035,E99999999,EMIS,EMIS
G82155,WATERFIELD HOUSE SURGERY,TN2 4LR,51.148087,0.329028,E07000116,E10000016,EMIS,EMIS
G82158,HOWELL SURGERY,TN12 7NQ,51.150846,0.398951,E07000116,E10000016,EMIS,EMIS
G82160,OAKLANDS HEALTH CENTRE,CT21 6BD,51.069106,1.08253,E07000112,E10000016,EMIS,EMIS
G82161,REACH HEALTHCARE,ME5 9LD,51.337756,0.524109,E06000035,E99999999,EMIS,EMIS
G82162,ORCHARD FAMILY PRACTICE,ME8 8AA,51.363333,0.609501,E06000035,E99999999,EMIS,EMIS
G82164,THE VINE MEDICAL CENTRE,ME16 8RL,51.270936,0.515184,E07000110,E10000016,EMIS,EMIS
G82165,HAWKINGE AND ELHAM,CT4 6UH,51.151866,1.109108,E07000112,E10000016,EMIS,EMIS
G82170,LAMBERHURST,TN3 8EX,51.094567,0.388223,E07000116,E10000016,EMIS,EMIS
G82180,MAIDSTONE RD RAINHAM SURGERY,ME8 0DP,51.36233,0.600408,E06000035,E99999999,EMIS,EMIS
G82184,WALTHAM ROAD MEDICAL CENTRE,ME8 6XQ,51.373869,0.584135,E06000035,E99999999,EMIS,EMIS
G82185,REDWOOD PRACTICE,DA1 2HA,51.445864,0.20707,E07000107,E10000016,EMIS,EMIS
G82186,HAMSTREET SURGERY,TN26 2NJ,51.064323,0.858801,E07000105,E10000016,EMIS,EMIS
G82200,WATERINGBURY,ME18 5SS,51.255632,0.425528,E07000115,E10000016,EMIS,EMIS
G82203,COURT VIEW SURGERY,ME2 2HA,51.393134,0.481802,E06000035,E99999999,EMIS,EMIS
G82205,ST JOHN'S MEDICAL PRACTICE,TN13 3NT,51.285008,0.195276,E07000111,E10000016,EMIS,EMIS
G82211,AYLESHAM MEDICAL PRACTICE,CT3 3BB,51.225483,1.202984,E07000108,E10000016,EMIS,EMIS
G82212,PILGRIMS WAY SURGERY,DA1 1QY,51.440747,0.236942,E07000107,E10000016,EMIS,EMIS
G82215,MARDEN MEDICAL CENTRE,TN12 9HP,51.174149,0.4923,E07000110,E10000016,EMIS,EMIS
G82217,HARBOUR MEDICAL PRACTICE,CT20 1JY,51.082585,1.181404,E07000112,E10000016,EMIS,EMIS
G82218,RIVER DARENT MEDICAL GROUP,DA4 0JU,51.376686,0.230454,E07000111,E10000016,EMIS,EMIS
G82219,ST PETER'S SURGERY,CT10 2RZ,51.35991,1.407006,E07000114,E10000016,EMIS,EMIS
G82224,OLD PARSONAGE SURGERY,TN17 1AN,51.112784,0.460447,E07000116,E10000016,EMIS,EMIS
G82226,WIGMORE MEDICAL CENTRE,ME8 0PW,51.352272,0.588764,E06000035,E99999999,EMIS,EMIS
G82227,LYDDEN SURGERY,CT15 7ET,51.163193,1.239909,E07000108,E10000016,EMIS,EMIS
G82228,CANTERBURY MEDICAL PRACTICE,CT4 5BL,51.245984,1.128811,E07000106,E10000016,EMIS,EMIS
G82229,SUTTON VALENCE GROUP PRACTICE,ME17 3BD,51.211194,0.59406,E07000110,E10000016,EMIS,EMIS
G82231,LONDON ROAD MEDICAL CENTRE,ME10 1ND,51.341816,0.726951,E07000113,E10000016,EMIS,EMIS
G82232,MANOR CLINIC,CT20 2SE,51.080427,1.173416,E07000112,E10000016,EMIS,EMIS
G82233,ST. WERBURGH MED.PRACTICE,ME3 9HU,51.423453,0.56275,E06000035,E99999999,EMIS,EMIS
G82234,PHOENIX MEDICAL PRACTICE,ME1 3SX,51.328805,0.481298,E07000115,E10000016,EMIS,EMIS
G82235,OLD SCHOOL SURGERY,TN17 3JB,51.098868,0.535857,E07000116,E10000016,EMIS,EMIS
G82600,EASTCOURT LANE SURGERY,ME8 6EY,51.371139,0.578679,E06000035,E99999999,EMIS,EMIS
G82604,THE MEDICAL CENTRE GROUP,ME15 7LN,51.252513,0.544848,E07000110,E10000016,EMIS,EMIS
G82631,BRYANT STREET MEDICAL PRACTICE,ME4 5QS,51.378814,0.527733,E06000035,E99999999,EMIS,EMIS
G82634,THE MEADS MEDICAL PRACTICE,ME10 5AA,51.35051,0.71701,E07000113,E10000016,EMIS,EMIS
G82635,PUMP LANE SURGERY,ME8 7AA,51.367795,0.589597,E06000035,E99999999,EMIS,EMIS
G82641,WALLIS AVENUE,ME15 9JJ,51.240855,0.552787,E07000110,E10000016,EMIS,EMIS
G82647,TEMPLE HILL SURGERY,DA1 5ND,51.452866,0.230064,E07000107,E10000016,EMIS,EMIS
G82648,ROCHESTER ROAD SURGERY,DA12 2HU,51.435136,0.390423,E07000109,E10000016,EMIS,EMIS
G82650,MOCKETTS WOOD SURGERY,CT10 2TR,51.366533,1.4177,E07000114,E10000016,EMIS,EMIS
G82652,CHURCH ROAD,CT18 8HY,51.129484,1.088863,E07000112,E10000016,EMIS,EMIS
G82658,SELLINDGE SURGERY,TN25 6JX,51.103536,1.002785,E07000112,E10000016,EMIS,EMIS
G82665,MARTELLO HEALTH CENTRE,TN29 0TD,51.025883,0.995496,E07000112,E10000016,EMIS,EMIS
G82666,BIRCHINGTON MEDICAL CENTRE,CT7 9HQ,51.376182,1.297647,E07000114,E10000016,EMIS,EMIS
G82679,APEX MEDICAL CENTRE,ME2 4UW,51.397397,0.493218,E06000035,E99999999,EMIS,EMIS
G82682,THE OM MEDICAL CENTRE,ME12 1UA,51.438765,0.762195,E07000113,E10000016,EMIS,EMIS
G82684,NEW LYMINGE SURGERY,CT18 8NS,51.124283,1.091303,E07000112,E10000016,EMIS,EMIS
G82687,VEL SURGERY,ME12 1UP,51.436123,0.766669,E07000113,E10000016,EMIS,EMIS
G82691,LANGLEY,ME17 3JY,51.236872,0.593255,E07000110,E10000016,EMIS,EMIS
G82693,MEMORIAL MEDICAL CENTRE,ME10 4XX,51.334603,0.736574,E07000113,E10000016,EMIS,EMIS
G82696,THE NEW GOLF ROAD SURGERY,CT14 6PY,51.229964,1.399342,E07000108,E10000016,EMIS,EMIS
G82697,THE CHURCHILL CLINIC,ME5 0DL,51.360115,0.533656,E06000035,E99999999,EMIS,EMIS
G82698,THE MEDIC CARE SURGERY,ME10 4DT,51.334603,0.736574,E07000113,E10000016,EMIS,EMIS
G82700,BUCKLAND MEDICAL PRACTICE,CT16 2NP,51.137435,1.296741,E07000108,E10000016,EMIS,EMIS
G82702,GREEN PORCH MEDICAL PARTNERSHIP,ME10 2HA,51.35514,0.739477,E07000113,E10000016,EMIS,EMIS
G82708,MARLOWE PARK MEDICAL CTR.,ME2 2PW,51.387696,0.468068,E06000035,E99999999,EMIS,EMIS
G82711,BORSTAL VILLAGE SURGERY,ME1 3JY,51.372102,0.482475,E06000035,E99999999,EMIS,EMIS
G82719,MATRIX MEDICAL PRACTICE,ME5 7JX,51.36992,0.548868,E06000035,E99999999,EMIS,EMIS
G82721,PARKWOOD FAMILY PRACTICE,ME8 9RR,51.34528,0.59219,E06000035,E99999999,EMIS,EMIS
G82729,WHITE CLIFFS MEDICAL CENTRE,CT17 9SG,51.124181,1.301671,E07000108,E10000016,EMIS,EMIS
G82730,KINGSNORTH MEDICAL PRACTICE,TN23 3ED,51.120699,0.85995,E07000105,E10000016,EMIS,EMIS
G82733,ORCHARD END,TN17 3AY,51.091413,0.539562,E07000116,E10000016,EMIS,EMIS
G82737,LONG CATLIS ROAD SURGERY,ME8 9PR,51.348325,0.595608,E06000035,E99999999,EMIS,EMIS
G82741,PRINCES PARK MEDICAL CTR,ME7 1LX,51.394009,0.550351,E06000035,E99999999,EMIS,EMIS
G82744,MARITIME HEALTH PARTNERSHIP,ME4 3EP,51.406796,0.537976,E06000035,E99999999,EMIS,EMIS
G82753,THE KINGS FAMILY PRACTICE,ME4 5JY,51.377821,0.534576,E06000035,E99999999,EMIS,EMIS
G82754,HADLOW MEDICAL CENTRE,TN11 0ET,51.224456,0.337794,E07000115,E10000016,EMIS,EMIS
G82763,NAPIER ROAD SURGERY,ME7 4HH,51.381108,0.55383,E06000035,E99999999,EMIS,EMIS
G82768,LONSDALE MEDICAL CENTRE,TN1 1PE,51.131705,0.261895,E07000116,E10000016,EMIS,EMIS
G82780,GRAVESEND MEDICAL CENTRE,DA12 2EN,51.443933,0.370016,E07000109,E10000016,EMIS,EMIS
G82790,OLD SCHOOL SURGERY,CT4 7JY,51.253792,1.00669,E07000106,E10000016,EMIS,EMIS
G82796,BROADSTAIRS MEDICAL PRACTICE,CT10 2AJ,51.360641,1.43308,E07000114,E10000016,EMIS,EMIS
G82799,SHEPPEY HEALTHY LIVING CENTRE,ME12 1HH,51.441212,0.763307,E07000113,E10000016,EMIS,EMIS
G82802,CANTERBURY HEALTH CENTRE,CT1 3JH,51.274249,1.08298,E07000106,E10000016,EMIS,EMIS
G82808,"OAKFIELD HEALTH CENTRE, PRACTICE 2",DA12 5BW,51.420966,0.370754,E07000109,E10000016,EMIS,EMIS
G82888,SOUTH PARK MEDICAL PRACTICE,TN13 1ED,51.270004,0.189729,E07000111,E10000016,EMIS,EMIS
G83001,MANOR BROOK PMS,SE3 0EN,51.469221,0.025088,E09000011,E99999999,EMIS,EMIS
G83002,THE WESTWOOD SURGERY,DA16 2HE,51.463176,0.097323,E09000004,E99999999,EMIS,EMIS
G83004,BARNARD MEDICAL GROUP,DA14 4TA,51.42792,0.105576,E09000004,E99999999,EMIS,EMIS
G83006,THE ALBION SURGERY,DA6 7LP,51.453977,0.147423,E09000004,E99999999,EMIS,EMIS
G83009,BELLEGROVE SURGERY,DA16 3RE,51.464561,0.095817,E09000004,E99999999,EMIS,EMIS
G83010,NORTHUMBERLAND HEATH MED.CTR.,DA8 3DB,51.476927,0.166028,E09000004,E99999999,EMIS,EMIS
G83012,GALLIONS REACH HEALTH CENTRE,SE28 8BE,51.505665,0.109491,E09000011,E99999999,EMIS,EMIS
G83013,BLACKHEATH STANDARD PMS,SE3 7HB,51.478134,0.019823,E09000011,E99999999,EMIS,EMIS
G83015,ELTHAM PALACE SURGERY,SE9 5DQ,51.449946,0.05374,E09000011,E99999999,EMIS,EMIS
G83016,ROYAL ARSENAL MEDICAL CENTRE,SE18 6TE,51.493492,0.073503,E09000011,E99999999,EMIS,EMIS
G83018,LAKESIDE MEDICAL,SE2 9LH,51.496519,0.122482,E09000004,E99999999,EMIS,EMIS
G83019,PLUMSTEAD H/C PMS,SE18 1BB,51.485951,0.09203,E09000011,E99999999,EMIS,EMIS
G83021,VANBRUGH GROUP PRACTICE,SE10 9GB,51.48607,0.008579,E09000011,E99999999,EMIS,EMIS
G83024,INGLETON AVENUE SURGERY,DA16 2JZ,51.454007,0.104114,E09000004,E99999999,MEDICUS,MEDICUS
G83025,WELLING MEDICAL PRACTICE,DA16 2AT,51.460844,0.107999,E09000004,E99999999,EMIS,EMIS
G83026,TRIVENI PMS,SE18 5TE,51.490322,0.058464,E09000011,E99999999,EMIS,EMIS
G83027,EVEREST HEALTH PARTNERSHIP,SE9 6ER,51.454715,0.049463,E09000011,E99999999,EMIS,EMIS
G83028,BEXLEY GROUP PRACTICE,DA16 3HQ,51.465832,0.109683,E09000004,E99999999,EMIS,EMIS
G83029,PLAS MEDDYG SURGERY,DA5 1HU,51.442846,0.144397,E09000004,E99999999,EMIS,EMIS
G83030,ALL SAINTS MEDICAL CENTRE PMS,SE18 3PS,51.479133,0.066256,E09000011,E99999999,EMIS,EMIS
G83031,ABBEY WOOD SURGERY,SE2 9AT,51.497105,0.116905,E09000011,E99999999,EMIS,EMIS
G83033,DR DAVIES & PARTNER,DA7 5HL,51.472278,0.139543,E09000004,E99999999,EMIS,EMIS
G83039,ST MARKS PMS,SE18 3EP,51.481107,0.072596,E09000011,E99999999,EMIS,EMIS
G83044,FAIRFIELD PMS,SE7 8TX,51.483909,0.038975,E09000011,E99999999,EMIS,EMIS
G83049,LYNDHURST ROAD MEDICAL CENTRE,DA7 6DL,51.461251,0.158792,E09000004,E99999999,EMIS,EMIS
G83052,BELVEDERE MEDICAL CENTRE,DA17 5LQ,51.482567,0.144404,E09000004,E99999999,EMIS,EMIS
G83053,BEXLEY MEDICAL GROUP,DA7 5RB,51.475061,0.127995,E09000004,E99999999,EMIS,EMIS
G83057,WOODLANDS SURGERY,DA15 8DF,51.439755,0.088939,E09000004,E99999999,EMIS,EMIS
G83058,PRIMECARE PMS (SOUTH STREET),SE10 8NT,51.476194,-0.012448,E09000011,E99999999,EMIS,EMIS
G83060,GLYNDON PMS,SE18 7LU,51.487385,0.079622,E09000011,E99999999,EMIS,EMIS
G83062,SLADE GREEN MEDICAL CTR.,DA8 2HS,51.470505,0.189813,E09000004,E99999999,EMIS,EMIS
G83065,BURNEY STREET PMS,SE10 8EX,51.479034,-0.009142,E09000011,E99999999,EMIS,EMIS
G83066,SIDCUP MEDICAL CENTRE,DA14 6BU,51.42356,0.105965,E09000004,E99999999,EMIS,EMIS
G83067,VALENTINE HEALTH PARTNERSHIP,SE18 6PZ,51.49221,0.061546,E09000011,E99999999,EMIS,EMIS
G83628,NEW ELTHAM AND BLACKFEN MEDICAL CENTRE,SE9 3PT,51.434495,0.074225,E09000011,E99999999,EMIS,EMIS
G83630,RIVERSIDE SURGERY,DA8 1RQ,51.479649,0.180746,E09000004,E99999999,EMIS,EMIS
G83631,ABBEYSLADE PMS (DR CHAND),SE2 0ER,51.487797,0.10747,E09000011,E99999999,EMIS,EMIS
G83633,CONWAY PMS,SE18 1AH,51.487248,0.086371,E09000011,E99999999,EMIS,EMIS
G83635,WAVERLEY PMS,SE18 7QU,51.482737,0.083141,E09000011,E99999999,EMIS,EMIS
G83641,PLUMBRIDGE MEDICAL CENTRE,SE10 8PA,51.473207,-0.01396,E09000011,E99999999,EMIS,EMIS
G83642,CRAYFORD TOWN SURGERY,DA1 4ER,51.450116,0.181223,E09000004,E99999999,EMIS,EMIS
G83647,PLUMSTEAD AND WICKHAM LANE SURGERY,SE18 1SE,51.487514,0.092621,E09000011,E99999999,EMIS,EMIS
G83651,WOODLANDS SURGERY,SE10 9UB,51.484798,0.004634,E09000011,E99999999,EMIS,EMIS
G83654,BANNOCKBURN SURGERY,SE18 1ES,51.488171,0.094581,E09000011,E99999999,EMIS,EMIS
G83673,ELMSTEAD MEDICAL CLINIC,SE9 3JD,51.432081,0.059139,E09000011,E99999999,EMIS,EMIS
G83680,ELTHAM MEDICAL PRACTICE,SE9 5DQ,51.449946,0.05374,E09000011,E99999999,EMIS,EMIS
G84001,SOUTH VIEW PARTNERSHIP,BR1 3DR,51.405111,0.026151,E09000006,E99999999,EMIS,EMIS
G84002,DYSART SURGERY,BR1 1DS,51.399742,0.016238,E09000006,E99999999,EMIS,EMIS
G84003,LINKS MEDICAL PRACTICE,BR1 4PX,51.419793,0.014834,E09000006,E99999999,EMIS,EMIS
G84004,STOCK HILL SURGERY,TN16 3TJ,51.31207,0.031838,E09000006,E99999999,EMIS,EMIS
G84005,DERRY DOWNS SURGERY,BR5 4DU,51.385174,0.116678,E09000006,E99999999,EMIS,EMIS
G84006,SUMMERCROFT SURGERY,BR6 7AR,51.365357,0.063084,E09000006,E99999999,EMIS,EMIS
G84007,POVEREST MEDICAL CENTRE,BR5 2DQ,51.390011,0.101291,E09000006,E99999999,EMIS,EMIS
G84008,MANOR ROAD SURGERY,BR3 5LE,51.407168,-0.022718,E09000006,E99999999,EMIS,EMIS
G84009,FAMILY SURGERY,BR6 6BG,51.354367,0.090023,E09000006,E99999999,EMIS,EMIS
G84010,THE CHISLEHURST PARTNERSHIP,BR7 5AQ,51.419678,0.066938,E09000006,E99999999,EMIS,EMIS
G84011,EDEN PARK SURGERY,BR3 4DQ,51.399334,-0.0414,E09000006,E99999999,EMIS,EMIS
G84013,ST MARY CRAY PRACTICE,BR5 4AR,51.386837,0.113751,E09000006,E99999999,EMIS,EMIS
G84015,STATION ROAD SURGERY,BR4 0PU,51.377081,-0.01486,E09000006,E99999999,EMIS,EMIS
G84016,LONDON LANE CLINIC,BR1 4HB,51.415222,0.008679,E09000006,E99999999,EMIS,EMIS
G84017,ADDINGTON ROAD SURGERY,BR4 9BG,51.369081,-0.003942,E09000006,E99999999,EMIS,EMIS
G84018,CORNERWAYS SURGERY,BR3 5LG,51.407045,-0.020236,E09000006,E99999999,EMIS,EMIS
G84019,BROOMWOOD HEALTH CENTRE,BR5 2JP,51.402718,0.108746,E09000006,E99999999,EMIS,EMIS
G84020,CHELSFIELD SURGERY,BR6 6HD,51.355726,0.104017,E09000006,E99999999,EMIS,EMIS
G84023,SOUTHBOROUGH LANE SURGERY,BR2 9GT,51.387262,0.037968,E09000006,E99999999,EMIS,EMIS
G84024,BROMLEY COMMON PRACTICE,BR2 9GT,51.387262,0.037968,E09000006,E99999999,EMIS,EMIS
G84025,THE PARK PRACTICE,SE20 8QA,51.41277,-0.06418,E09000006,E99999999,EMIS,EMIS
G84027,ELM HOUSE SURGERY,BR3 3FD,51.404872,-0.032695,E09000006,E99999999,EMIS,EMIS
G84028,ST JAMES' PRACTICE,BR3 4DG,51.399237,-0.043647,E09000006,E99999999,EMIS,EMIS
G84029,ROBIN HOOD SURGERY,SE20 7AB,51.40983,-0.05769,E09000006,E99999999,EMIS,EMIS
G84030,FORGE CLOSE SURGERY,BR2 7LL,51.377138,0.016582,E09000006,E99999999,EMIS,EMIS
G84032,KNOLL MEDICAL PRACTICE,BR6 0FE,51.37541,0.101067,E09000006,E99999999,EMIS,EMIS
G84033,PICKHURST SURGERY,BR2 7JF,51.378033,0.010543,E09000006,E99999999,EMIS,EMIS
G84035,TUDOR WAY SURGERY,BR5 1LH,51.388791,0.078424,E09000006,E99999999,EMIS,EMIS
G84039,NORHEADS LANE SURGERY,TN16 3XS,51.314542,0.026767,E09000006,E99999999,EMIS,EMIS
G84040,BALLATER SURGERY,BR6 0DP,51.3822,0.095026,E09000006,E99999999,EMIS,EMIS
G84041,GILLMANS ROAD SURGERY,BR5 4LA,51.377152,0.110229,E09000006,E99999999,EMIS,EMIS
G84604,HIGHLAND ROAD SURGERY,BR1 4AD,51.410167,0.006157,E09000006,E99999999,EMIS,EMIS
G84607,WICKHAM PARK SURGERY,BR4 9PS,51.376153,-0.023292,E09000006,E99999999,EMIS,EMIS
G84609,BANK HOUSE SURGERY,BR6 7BA,51.359059,0.069869,E09000006,E99999999,EMIS,EMIS
G84621,WHITEHOUSE SURGERY,BR5 1EL,51.384132,0.077451,E09000006,E99999999,EMIS,EMIS
G84624,ANERLEY SURGERY,SE20 8TJ,51.409202,-0.062116,E09000006,E99999999,EMIS,EMIS
G84625,OAKFIELD SURGERY,SE20 8QA,51.41277,-0.06418,E09000006,E99999999,EMIS,EMIS
G84627,GREEN STREET GREEN MED CT,BR6 6BG,51.354367,0.090023,E09000006,E99999999,EMIS,EMIS
G84629,SUNDRIDGE MEDICAL CENTRE,BR1 4HE,51.414677,0.014767,E09000006,E99999999,EMIS,EMIS
G84630,CRESCENT SURGERY,BR5 2DD,51.389854,0.106473,E09000006,E99999999,EMIS,EMIS
G85001,FOREST HILL GROUP PRACTICE,SE22 0SQ,51.453617,-0.061517,E09000028,E99999999,EMIS,EMIS
G85002,STREATHAM HIGH PRACTICE,SW16 2ST,51.432463,-0.126577,E09000022,E99999999,EMIS/EVERGREENLIFE,EMIS
G85004,MODALITY LEWISHAM (ML),SE23 1HU,51.442383,-0.040854,E09000023,E99999999,EMIS,EMIS
G85006,THE ACORN & GAUMONT HOUSE SURGERY,SE15 5SL,51.474157,-0.06645,E09000028,E99999999,EMIS,EMIS
G85011,CLAPHAM FAMILY PRACTICE,SW4 7DB,51.463106,-0.133644,E09000022,E99999999,EMIS,EMIS
G85013,CAMBERWELL GREEN SURGERY,SE5 7AF,51.474618,-0.093445,E09000028,E99999999,EMIS,EMIS
G85014,STREATHAM COMMON PRACTICE,SW16 3NP,51.418615,-0.12664,E09000022,E99999999,EMIS,EMIS
G85015,THE QRP SURGERY,SE14 5HD,51.474264,-0.047409,E09000023,E99999999,EMIS,EMIS
G85016,HERNE HILL GROUP PRACTICE,SE24 9QP,51.45582,-0.09882,E09000022,E99999999,EMIS,EMIS
G85020,KINGFISHER MEDICAL CENTRE,SE8 5DA,51.481877,-0.030477,E09000023,E99999999,EMIS,EMIS
G85021,PRENTIS MEDICAL CENTRE,SW16 1XU,51.430487,-0.130111,E09000022,E99999999,EMIS,EMIS
G85022,NORTH WOOD GROUP PRACTICE,SE19 3NY,51.422729,-0.098467,E09000022,E99999999,EMIS,EMIS
G85023,LEWISHAM MEDICAL CENTRE,SE13 5PJ,51.458515,0.004418,E09000023,E99999999,EMIS,EMIS
G85024,SYDENHAM GREEN GROUP PRACTICE,SE26 4TH,51.42918,-0.039189,E09000023,E99999999,EMIS,EMIS
G85025,BRIXTON HILL GROUP PRACTICE,SW2 1AE,51.452316,-0.120195,E09000022,E99999999,EMIS,EMIS
G85026,CLIFTON RISE FAMILY PRACTICE,SE8 4BG,51.476335,-0.031407,E09000023,E99999999,EMIS,EMIS
G85028,STOCKWELL GROUP PRACTICE,SW9 9TJ,51.468037,-0.117533,E09000022,E99999999,EMIS,EMIS
G85029,FALMOUTH ROAD GROUP PRACTICE,SE1 4JW,51.496719,-0.093272,E09000028,E99999999,EMIS/EVERGREENLIFE,EMIS
G85030,PARKSIDE MEDICAL CENTRE,SE5 7AQ,51.475827,-0.092617,E09000028,E99999999,EMIS/EVERGREENLIFE,EMIS
G85031,DMC CHADWICK ROAD,SE15 4PU,51.467864,-0.074232,E09000028,E99999999,EMIS,EMIS
G85032,TORRIDON ROAD MEDICAL PRACTICE,SE6 1RB,51.44011,-0.002086,E09000023,E99999999,EMIS,EMIS
G85034,NEXUS HEALTH GROUP,SE1 6JP,51.495618,-0.101933,E09000028,E99999999,EMIS,EMIS
G85038,THE LEWISHAM CARE PARTNERSHIP,SE13 7SX,51.467393,-0.022175,E09000023,E99999999,EMIS,EMIS
G85039,PAXTON GREEN GROUP PRACTICE,SE21 8AU,51.430297,-0.086069,E09000028,E99999999,EMIS,EMIS
G85040,QUEENS ROAD SURGERY,SE15 2UA,51.475097,-0.063991,,,EMIS/EVERGREENLIFE,EMIS
G85041,PALACE ROAD SURGERY,SW2 3DY,51.443797,-0.120602,E09000022,E99999999,EMIS,EMIS
G85042,ST GILES SURGERY,SE5 7RF,51.474547,-0.084145,E09000028,E99999999,EMIS,EMIS
G85044,VALLEY ROAD SURGERY,SW16 2XT,51.428616,-0.119398,E09000022,E99999999,EMIS,EMIS
G85045,HETHERINGTON GROUP PRACTICE,SW4 7NU,51.461034,-0.128301,E09000022,E99999999,EMIS,EMIS
G85046,LEE ROAD SURGERY,SE3 9RT,51.462503,0.009444,E09000023,E99999999,EMIS,EMIS
G85047,KNIGHTS HILL SURGERY SUITE 1,SE27 0DF,51.431799,-0.104895,E09000022,E99999999,EMIS,EMIS
G85051,ELM LODGE SURGERY,SE24 9HJ,51.451506,-0.096207,E09000028,E99999999,EMIS,EMIS
G85052,OLD KENT ROAD SURGERY,SE1 5TY,51.490488,-0.081187,E09000028,E99999999,EMIS,EMIS
G85053,HURLEY AND RIVERSIDE PRACTICES,SE11 4HJ,51.490669,-0.10672,E09000022,E99999999,EMIS,EMIS
G85054,LAMBETH WALK GROUP PRACTICE,SW9 6AF,51.475716,-0.105178,E09000022,E99999999,EMIS,EMIS
G85057,ASHDOWN MEDICAL GROUP,BR1 5EP,51.426849,0.009836,E09000023,E99999999,EMIS,EMIS
G85061,WOOLSTONE MEDICAL CENTRE,SE23 2SG,51.43842,-0.03675,E09000023,E99999999,EMIS,EMIS
G85073,VASSALL MEDICAL CENTRE,SW9 6NA,51.477559,-0.108486,E09000022,E99999999,EMIS,EMIS
G85076,NEW CROSS CENTRE (HURLEY GROUP),SE14 6LD,51.476403,-0.031707,E09000023,E99999999,EMIS,EMIS
G85083,SANDMERE PRACTICE,SW4 7QJ,51.462596,-0.127604,E09000022,E99999999,EMIS,EMIS
G85084,PENROSE SURGERY,SE17 3DW,51.487448,-0.097764,E09000028,E99999999,EMIS,EMIS
G85085,GROVE MEDICAL CENTRE,SE8 3QH,51.490256,-0.035201,E09000023,E99999999,EMIS,EMIS
G85086,THE SOUTH LAMBETH RD PRACTICE,SW8 1UL,51.476571,-0.123648,E09000022,E99999999,EMIS,EMIS
G85087,SILVERLOCK MEDICAL CENTRE,SE16 3HA,51.485968,-0.063343,E09000028,E99999999,EMIS,EMIS
G85091,THE THREE ZERO SIX MEDICAL CENTRE,SE22 8LY,51.450741,-0.076377,E09000028,E99999999,EMIS,EMIS
G85096,THE VALE SURGERY,SW16 5SE,51.417246,-0.136634,E09000022,E99999999,EMIS,EMIS
G85100,BECKETT HOUSE PRACTICE,SW9 9DL,51.469491,-0.123521,E09000022,E99999999,EMIS,EMIS
G85102,GRAY'S INN MEDICAL GROUP VAUXHALL,SE11 5NH,51.489885,-0.118924,E09000022,E99999999,EMIS,EMIS
G85104,ICO HEALTH GROUP,BR1 5EP,51.426849,0.009836,E09000023,E99999999,EMIS,EMIS
G85105,VESTA ROAD SURGERY,SE4 2NH,51.468737,-0.040618,E09000023,E99999999,EMIS,EMIS
G85109,CLAPHAM PARK GROUP PRACTICE,SW4 8JP,51.451908,-0.135209,E09000022,E99999999,EMIS,EMIS
G85114,WELLS PARK PRACTICE,SE26 6JQ,51.430522,-0.063099,E09000023,E99999999,EMIS,EMIS
G85119,STERNHALL LANE SURGERY,SE15 4NT,51.466772,-0.06741,E09000028,E99999999,EMIS,EMIS
G85120,TRIANGLE GROUP PRACTICE LIMITED,SE13 6DQ,51.457798,-0.011045,E09000023,E99999999,EMIS,EMIS
G85121,PARKVIEW SURGERY,SE6 1AT,51.444864,-0.007707,E09000023,E99999999,EMIS,EMIS
G85123,BINFIELD ROAD SURGERY,SW4 6TB,51.474471,-0.125606,E09000022,E99999999,EMIS,EMIS
G85125,PARK MEDICAL CENTRE,SE16 2PE,51.492146,-0.049813,E09000028,E99999999,EMIS,EMIS
G85127,THE CORNER SURGERY,SE5 9NS,51.469673,-0.095724,E09000022,E99999999,EMIS,EMIS
G85129,THE DEERBROOK SURGERY,SE27 9AW,51.437861,-0.106026,E09000022,E99999999,EMIS,EMIS
G85130,MAWBEY GROUP PRACTICE,SW8 2UD,51.479284,-0.125207,E09000022,E99999999,EMIS,EMIS
G85132,TESSA JOWELL GP SURGERY,SE22 8EY,51.459235,-0.080511,E09000028,E99999999,EMIS/EVERGREENLIFE,EMIS
G85134,THE LISTER PRIMARY CARE CENTRE,SE15 5LJ,51.474437,-0.075222,E09000028,E99999999,EMIS,EMIS
G85135,MINET GREEN HEALTH PRACTICE,SW9 6AF,51.475716,-0.105178,E09000022,E99999999,EMIS,EMIS
G85136,WATERLOO HEALTH CENTRE,SE1 7AE,51.500521,-0.113746,E09000022,E99999999,EMIS,EMIS
